id,link,title,text_length,text,aurora,OSDG,combined,sentiment
33,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",37,"Citigroup’s shares have gained +61.4% over the last six months against the Zacks Major Regional Banks industry’s gain of +51.4%. The Zacks analyst believes that Citigroup’s streamlining efforts, along with strategic investments in core business, bode well.",,,,0.8519
35,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",40,"Also, net interest revenues will likely be supported by loan growth and mix, despite the low interest-rate environment. Further, a manageable debt level makes Citigroup less likely to default interest and debt repayment obligations in case of any economic downturn.",,,,0.7727
37,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",27,"However, pending litigation issues might keep legal expenses elevated for the company. Additionally, a subdued consumer banking business might dent Citigroup's fee income base to some extent.",,,,-0.0772
43,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",41,Shares of Royal Dutch Shell have gained +0.2% in the past three months against the Zacks International Integrated Oil industry’s gain of +8.8%. The Zacks analyst believes that the company is poised for capital appreciation based on a slew of tailwinds.,,,,0.91
45,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",46,"Shell’s trading business has been instrumental in helping the supermajor partly cushion the impact of the coronavirus-induced oil price slump. Further, the company’s position as a key supplier of liquefied natural gas should benefit its long-term cash flow growth on the back of attractive growth opportunities.",,,,0.9468
47,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",37,"It is also making solid progress toward the transition to a renewable energy-focused future and pledged to halve carbon emissions over the next five decades. Meanwhile, the firm’s high investment grade rating translates into low borrowing rates.",,,,0.3182
55,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",50,"Last year, it generated $24 billion in global revenues. By 2020, it's predicted to blast through the roof to $77.6 billion. Famed investor Mark Cuban says it will produce ""the world's first trillionaires,"" but that should still leave plenty of money for regular investors who make the right trades early.",,,,-0.0772
63,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",53,"Note: Sheraz Mian heads the Zacks Equity Research department and is a well-regarded expert of aggregate earnings. He is frequently quoted in the print and electronic media and publishes the weekly Earnings Trends and Earnings Preview reports. If you want an email notification each time Sheraz publishes a new article, please click here>>>",,,,0.3818
77,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",24,"Per the Zacks analyst, NIKE gains from a solid online show across all regions. Its digital sales rose in double-digits in North America alone.",,,,0.25
81,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",20,"Per the Zacks analyst, NextEra's planned investment to enhance clean electricity generation and strengthen its infrastructure will boost its profitability.",,,,0.8316
85,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",25,"Per the Zacks analyst, opportunistic buyouts over the past year, and commission-free trading, which is leading to a rise in client assets, continue supporting Schwab.",,,,0.5423
89,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",25,"Per the Zacks analyst, Micron is growing on solid memory-chip demand from PC manufacturers and data-center operators as the pandemic has boosted the work-and-learn-from-home trend.",,,,0.5106
93,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",25,"While Ecolab has been gaining from solid prospects of its core Global Industrial Segment, the Zacks analyst is concerned about the persistent foreign exchange headwinds.",,,,0.6808
97,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",24,"Per the Zacks analyst, VMware is benefiting from strong demand for its expanding cloud-based solutions, strong partner base, and Carbon Black & Pivotal acquisitions.",,,,0.7783
101,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",27,"Per the Zacks analyst, Las Vegas Sands' planned investment in new capital projects in Macao and higher revenues from The Parisian Macao are likely to drive growth.",,,,0.3818
107,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",30,"The impending buyout of Kansas City Freightliner, which is set to expand Penske's Premier Truck Group arm's scale and bolster prospects, has made the Zacks analyst bullish on the stock.",,,,0.5423
111,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",25,"The Zacks Analyst likes CoreLogic's acquisition strategy to increase its market share in mortgage, real estate, insurance, capital markets, public sector, and rental property markets.",,,,0.743
115,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",28,The Zacks analyst believes a solid global network and diversified business model helps Charles River work with some world-leading experts while not being dependent on any specific industry.,,,,0.4939
121,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",31,"Phillips 66 Partners' exit from the Liberty Pipeline project is set to result in significant impairment charges, which will hurt the bottom line. Its levered balance sheet concerns the Zacks analyst.",,,,-0.0772
125,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",29,"Per the Zacks Analyst, Kratos' historical EV/EBVITDA ratio reflects a gloomy picture that might be a cause for investors' concern. Moreover, the pandemic has impacted its tactical drone business.",,,,-0.1531
129,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",32,"Per the Zacks analyst, pandemic-led headwinds across the CompuCom, BSD and Retail units hurt The ODP's sales in fourth quarter. Such headwinds are likely to persist in the first half of 2021.",,,,-0.5267
133,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",26,"Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report",,,,0.8546
152,https://www.naturalgasworld.com/the-future-of-natural-gas-in-a-low-carbon-world-gecf-and-shell-present-divergent-pathways-gas-in-transition-87747,The future of natural gas in a low-carbon world: GECF and Shell present divergent pathways [Gas in Transition],105,"Shell sees natural gas demand peak in 2034 in its new Sky 1.5 scenario, which is designed to keep temperature increase limited to 1.5 degrees. From that point on, the role of gas will dwindle quickly, to virtually nothing by century’s end. By contrast, the Global Gas Outlook 2050 from the Gas Exporting Countries’ Forum (GECF) sees no peak at all for gas demand up to 2050 and views gas as the great winner of the energy transition. What are the assumptions behind these widely different perspectives? And how should gas companies deal with this kind of uncertainty? [Gas in Transition, Volume 1, Issue 1]",['SDG_7'],['SDG_7'],['SDG_7'],0.8109
156,https://www.naturalgasworld.com/the-future-of-natural-gas-in-a-low-carbon-world-gecf-and-shell-present-divergent-pathways-gas-in-transition-87747,The future of natural gas in a low-carbon world: GECF and Shell present divergent pathways [Gas in Transition],193,"It is no surprise perhaps that the Gas Exporting Countries’ Forum (GECF), being in the business of selling gas, presents a highly optimistic picture for the future of its product. According to the GECF’s Global Gas Outlook 2050, published in February, natural gas will be the largest single source of energy demand in 2050, with a 28% share in the energy mix (compared to 23% today), surpassing oil and coal. In the GECF scenario, renewables (Figure 1) will account for just 10% of global primary energy demand and bioenergy 11%. According to the GECF, natural gas will be responsible for 48% of energy demand growth over the next three decades. “Rising levels of consumption in the power generation, industry and transport sectors will enhance the position of this fuel across all the regions.” As to climate constraints, the GECF does not see any. “When it comes to climate change goals, natural gas has won the ‘battle’ and embedded itself into all the important discussions, from the G20 to the UNFCCC, and from BRICS to the World Economic Forum,” writes Secretary-General Yuri Sentyurin in the foreword. The GECF does consider an “alternative carbon mitigat...","['SDG_7', 'SDG_13']",['SDG_7'],"['SDG_7', 'SDG_13']",0.9735
161,https://www.maritime-executive.com/article/shell-charters-10-new-lng-fueled-oil-tankers,Shell Charters 10 New LNG-Fueled Oil Tankers,51,"Royal Dutch Shell has reached an agreement with three shipowners to build and charter a total of 10 dual fuel LNG-powered very large crude carriers, with the first entering into operation in 2022. All will be built at DSME, and all will be chartered to Shell for the first seven years.",,,,-0.0972
163,https://www.maritime-executive.com/article/shell-charters-10-new-lng-fueled-oil-tankers,Shell Charters 10 New LNG-Fueled Oil Tankers,56,"The main engines were selected for minimal methane slip, and the hull design is intended to maximize fuel efficiency, Shell said. “The vessels have been designed with state-of-the-art technologies and not only achieve a huge reduction in greenhouse gas emissions but are also economically viable,"" said DSME president and CEO Sung Geun Lee in a statement.",['SDG_13'],,['SDG_13'],0.0693
165,https://www.maritime-executive.com/article/shell-charters-10-new-lng-fueled-oil-tankers,Shell Charters 10 New LNG-Fueled Oil Tankers,48,"According to Shell, the order is expected to bring the total global dual-fuel LNG fleet to 475 vessels by 2023. The rapid uptake of LNG as a marine fuel is a commercially important development for Shell, which is also the world's largest commodity buyer and seller of LNG.",,,,0.2023
167,https://www.maritime-executive.com/article/shell-charters-10-new-lng-fueled-oil-tankers,Shell Charters 10 New LNG-Fueled Oil Tankers,41,"Shell already offers LNG as a marine fuel at major ports in Europe, Asia and North America. By 2023, it expects that marine LNG demand will reach around 3.6 million tonnes worldwide, with 45 bunker vessels expected to be in service.",,,,-0.1027
169,https://www.maritime-executive.com/article/shell-charters-10-new-lng-fueled-oil-tankers,Shell Charters 10 New LNG-Fueled Oil Tankers,36,"""LNG has the benefit of being an abundant and low-cost fuel source and importantly produces 30 percent less carbon emissions,"" said Tugrul Tokgoz, CEO of Advantage Tankers, one of the three owners participating in the agreement.",,,,0.8591
171,https://www.maritime-executive.com/article/shell-charters-10-new-lng-fueled-oil-tankers,Shell Charters 10 New LNG-Fueled Oil Tankers,48,"Of the widely-available marine fuels on the market today, LNG has the lowest carbon emissions, though the improvement is partially offset by methane emissions from fuel production, transportation and incomplete combustion. Compared with fuel oil, LNG also produces far less black carbon, a particulate pollutant with warming potential.",['SDG_14'],,['SDG_14'],0.25
173,https://www.maritime-executive.com/article/shell-charters-10-new-lng-fueled-oil-tankers,Shell Charters 10 New LNG-Fueled Oil Tankers,56,"“It is imperative that the shipping sector immediately employs the cleanest fuels available. Today and for the foreseeable future, LNG is the choice for new builds to ensure we are not adding heavier emitters into the global fleet while we work hard at developing zero-emissions fuels,” said Grahaeme Henderson, Global Head of Shell Shipping & Maritime.",,,,0.296
178,https://www.worldoil.com/news/2021/2/19/nigeria-blocks-shell-s-bank-accounts-over-oil-pipeline-dispute,Nigeria blocks Shell’s bank accounts over oil pipeline dispute,35,(Bloomberg) --A Nigerian court restricted Royal Dutch Shell Plc’s access to its bank accounts in the West African country amid a legal dispute with a local oil producer over a pipeline deal six years ago.,,,,-0.5859
180,https://www.worldoil.com/news/2021/2/19/nigeria-blocks-shell-s-bank-accounts-over-oil-pipeline-dispute,Nigeria blocks Shell’s bank accounts over oil pipeline dispute,42,"Aiteo Eastern E&P Co. Ltd. is demanding billions of dollars in damages, claiming Shell misrepresented the condition of the pipeline and under-counted the volume of crude one of its facilities received from the Nigerian firm, according to court documents seen by Bloomberg.",,,,-0.8176
184,https://www.worldoil.com/news/2021/2/19/nigeria-blocks-shell-s-bank-accounts-over-oil-pipeline-dispute,Nigeria blocks Shell’s bank accounts over oil pipeline dispute,63,"The dispute is just one among a growing list of legal entanglements related to Shell’s business in Africa’s largest crude producer. Since the start of the year, a Dutch court has ordered the company to pay compensation for oil spills in two villages more than a decade ago, and the U.K. Supreme Court allowed 40,000 fishermen and farmers to sue Shell in England.",,,,-0.25
188,https://www.worldoil.com/news/2021/2/19/nigeria-blocks-shell-s-bank-accounts-over-oil-pipeline-dispute,Nigeria blocks Shell’s bank accounts over oil pipeline dispute,46,"A federal court in Lagos, Nigeria’s commercial hub, on Feb. 15 retained an injunction issued late last month directing Shell not to withdraw funds held at 20 banks “without first preserving or ring-fencing” almost $2.8 billion. The judge, Oluremi Oguntoyinbo, has adjourned proceedings until Feb. 24.",,,,0.0258
190,https://www.worldoil.com/news/2021/2/19/nigeria-blocks-shell-s-bank-accounts-over-oil-pipeline-dispute,Nigeria blocks Shell’s bank accounts over oil pipeline dispute,39,"Aiteo’s allegations relate to its $2.4 billion purchase in 2015 of a 45% interest in an oil block and pipeline from a trio of multinational companies: Shell, Total SE and Eni SpA. Nigeria’s state-owned energy company owns the rest.",,,,0.296
192,https://www.worldoil.com/news/2021/2/19/nigeria-blocks-shell-s-bank-accounts-over-oil-pipeline-dispute,Nigeria blocks Shell’s bank accounts over oil pipeline dispute,53,"The African company secured a loan of almost $1.5 billion from local and international banks to fund its entrance into the oil exploration and production business, according to a lawsuit the company filed against four Shell units and the parent company on Jan. 15. Aiteo is controlled by prominent Nigerian businessman Benedict Peters.",,,,0.6124
194,https://www.worldoil.com/news/2021/2/19/nigeria-blocks-shell-s-bank-accounts-over-oil-pipeline-dispute,Nigeria blocks Shell’s bank accounts over oil pipeline dispute,65,"Aiteo alleged in the lawsuit that “fraudulent misrepresentations” made by Shell’s local unit, the former operator of the assets, before the sale mean it is “practically impossible” for the company to “meet its repayment obligations to its financiers.” The company claims the pipeline, the Nembe Creek Trunk Line, or NCTL, was in a more degraded state and more prone to crude theft than Shell advertised.",,,,-0.8051
196,https://www.worldoil.com/news/2021/2/19/nigeria-blocks-shell-s-bank-accounts-over-oil-pipeline-dispute,Nigeria blocks Shell’s bank accounts over oil pipeline dispute,49,"Subsequent to the transaction, Aiteo also alleges that Shell understated the volume of crude delivered to its Bonny oil and gas export terminal through the NCTL by Aiteo and other local producers. The company is demanding that Shell refund it with 16 million barrels of oil or $1.3 billion.",,,,-0.6808
198,https://www.worldoil.com/news/2021/2/19/nigeria-blocks-shell-s-bank-accounts-over-oil-pipeline-dispute,Nigeria blocks Shell’s bank accounts over oil pipeline dispute,35,"The full penalty sought in Aiteo’s lawsuit is for more than $9 billion, including $5 billion in general damages, $799 million to cover the purchase of the NCTL and $933 million to reimburse pipeline repairs.",,,,-0.7783
200,https://www.worldoil.com/news/2021/2/19/nigeria-blocks-shell-s-bank-accounts-over-oil-pipeline-dispute,Nigeria blocks Shell’s bank accounts over oil pipeline dispute,34,"Shell “is working to secure an expeditious discharge of the freezing injunction which we believe was obtained by Aiteo without any valid basis,” a spokesman for the company’s Nigerian unit, SPDC, said by email.",,,,0.25
202,https://www.worldoil.com/news/2021/2/19/nigeria-blocks-shell-s-bank-accounts-over-oil-pipeline-dispute,Nigeria blocks Shell’s bank accounts over oil pipeline dispute,58,"Aiteo’s allegation of “crude theft/diversion” related to the Bonny terminal is “factually incorrect,” Shell said. Rather, it is a “distinct issue” concerning a directive given by Nigeria’s Ministry of Petroleum Resources to SPDC, as operator of the facility, saying that the company should reallocate oil between producers that inject into another pipeline and those that use the NCTL.",,,,0.0
204,https://www.worldoil.com/news/2021/2/19/nigeria-blocks-shell-s-bank-accounts-over-oil-pipeline-dispute,Nigeria blocks Shell’s bank accounts over oil pipeline dispute,62,"Shell plans to refund 2.1 million barrels from producers, including SPDC and Total, that pump crude into the Trans Niger Pipeline to firms that use the NCTL, according to a letter the company sent the petroleum resources ministry on Feb. 8. The allotment to Aiteo will be 1 million barrels, with the largest share taken from a joint venture headed by SPDC.",,,,-0.3612
206,https://www.worldoil.com/news/2021/2/19/nigeria-blocks-shell-s-bank-accounts-over-oil-pipeline-dispute,Nigeria blocks Shell’s bank accounts over oil pipeline dispute,25,"The readjustment, which relates to calculations made at the Bonny terminal between June 2016 and June 2017, is part of “normal industry practice,” Shell said.",,,,0.0
213,https://finance.yahoo.com/news/zacks-analyst-blog-highlights-salesforce-113311751.html,"The Zacks Analyst Blog Highlights: Salesforce, Citigroup, Royal Dutch Shell, NextEra Energy and Charles Schwab",65,"Chicago, IL – April 8, 2021 – Zacks.com announces the list of stocks featured in the Analyst Blog. Every day the Zacks Equity Research analysts discuss the latest news and events impacting stocks and the financial markets. Stocks recently featured in the blog include: salesforce.com, inc. CRM, Citigroup Inc. C, Royal Dutch Shell plc RDS.A, NextEra Energy, Inc. NEE and The Charles Schwab Corporation SCHW.",,,,0.2732
219,https://finance.yahoo.com/news/zacks-analyst-blog-highlights-salesforce-113311751.html,"The Zacks Analyst Blog Highlights: Salesforce, Citigroup, Royal Dutch Shell, NextEra Energy and Charles Schwab",48,"The Zacks Research Daily presents the best research output of our analyst team. Today's Research Daily features new research reports on 16 major stocks, including salesforce.com, Citigroup and Royal Dutch Shell. These research reports have been hand-picked from the roughly 70 reports published by our analyst team today.",,,,0.6369
267,https://finance.yahoo.com/news/zacks-analyst-blog-highlights-salesforce-113311751.html,"The Zacks Analyst Blog Highlights: Salesforce, Citigroup, Royal Dutch Shell, NextEra Energy and Charles Schwab",188,"Past performance is no guarantee of future results. Inherent in any investment is the potential for loss. This material is being provided for informational purposes only and nothing herein constitutes investment, legal, accounting or tax advice, or a recommendation to buy, sell or hold a security. No recommendation or advice is being given as to whether any investment is suitable for a particular investor. It should not be assumed that any investments in securities, companies, sectors or markets identified and described were or will be profitable. All information is current as of the date of herein and is subject to change without notice. Any views or opinions expressed may not reflect those of the firm as a whole. Zacks Investment Research does not engage in investment banking, market making or asset management activities of any securities. These returns are from hypothetical portfolios consisting of stocks with Zacks Rank = 1 that were rebalanced monthly with zero transaction costs. These are not the returns of actual portfolios of stocks. The S&P 500 is an unmanaged index. Visit https://www.zacks.com/performance for information about the performance numbers displayed in this press release.",,,,0.7153
284,https://www.reuters.com/business/sustainable-business/shell-exxon-aims-25-bln-dutch-subsidies-carbon-storage-2021-01-14/,Shell-Exxon aims at $2.5 bln in Dutch subsidies for carbon storage,21,"The logo of Royal Dutch Shell is seen at a petrol station in Sint-Pieters-Leeuw, Belgium January 30, 2019. REUTERS/Yves Herman/File Photo",,,,0.0
286,https://www.reuters.com/business/sustainable-business/shell-exxon-aims-25-bln-dutch-subsidies-carbon-storage-2021-01-14/,Shell-Exxon aims at $2.5 bln in Dutch subsidies for carbon storage,48,"A consortium that includes oil majors Royal Dutch Shell (RDSa.L) and ExxonMobil (XOM.N) has requested a total of 2.1 billion euros ($2.55 billion) in subsidies for a project to store CO2 gasses in empty Dutch gas fields in the North Sea, the Dutch Economy ministry said on Thursday.",,,,-0.2023
288,https://www.reuters.com/business/sustainable-business/shell-exxon-aims-25-bln-dutch-subsidies-carbon-storage-2021-01-14/,Shell-Exxon aims at $2.5 bln in Dutch subsidies for carbon storage,45,The subsidies were requested together with industrial gas suppliers Air Liquide and Air Products (APD.N) for a project which aims to capture carbon dioxide emitted by factories and refineries in the Rotterdam port area in order to significantly reduce emissions in Europe's largest sea port.,,,,0.0
290,https://www.reuters.com/business/sustainable-business/shell-exxon-aims-25-bln-dutch-subsidies-carbon-storage-2021-01-14/,Shell-Exxon aims at $2.5 bln in Dutch subsidies for carbon storage,29,"The port and the four companies involved said they would take a final investment decision on the project early next year, and aim to have it operational by 2024.",,,,0.0
292,https://www.reuters.com/business/sustainable-business/shell-exxon-aims-25-bln-dutch-subsidies-carbon-storage-2021-01-14/,Shell-Exxon aims at $2.5 bln in Dutch subsidies for carbon storage,28,The Dutch government has said it will grant a total of 5 billion euros in subsidies in 2021 for technologies that will help it achieve its climate goals.,,,,0.6369
294,https://www.reuters.com/business/sustainable-business/shell-exxon-aims-25-bln-dutch-subsidies-carbon-storage-2021-01-14/,Shell-Exxon aims at $2.5 bln in Dutch subsidies for carbon storage,32,The government said it had received applications for a total sum of 6.4 billion euros. It expects to decide on the division of the subsidies by the end of the second quarter.,,,,0.0
296,https://www.reuters.com/business/sustainable-business/shell-exxon-aims-25-bln-dutch-subsidies-carbon-storage-2021-01-14/,Shell-Exxon aims at $2.5 bln in Dutch subsidies for carbon storage,26,"Home to many large industries and Europe’s main seaport, the Netherlands is among the countries with the highest emissions of greenhouse gasses per capita in Europe.",['SDG_13'],,['SDG_13'],0.0
298,https://www.reuters.com/business/sustainable-business/shell-exxon-aims-25-bln-dutch-subsidies-carbon-storage-2021-01-14/,Shell-Exxon aims at $2.5 bln in Dutch subsidies for carbon storage,31,"It aims to lower emissions by 55% relative to 1990 levels by 2030. Emissions were down 18% from 1990 levels in 2019, the most recent year for which data is available.",,,,-0.296
303,https://www.spglobal.com/marketintelligence/en/news-insights/latest-news-headlines/shell-treads-narrow-path-as-scrutiny-of-big-oil-s-climate-targets-intensifies-63666220,Shell treads 'narrow path' as scrutiny of Big Oil's climate targets intensifies,25,"An oil pump and a wind turbine in Austria. Shell is navigating a narrow path to reach its net-zero goal, according to a senior executive.",,,,0.0258
307,https://www.spglobal.com/marketintelligence/en/news-insights/latest-news-headlines/shell-treads-narrow-path-as-scrutiny-of-big-oil-s-climate-targets-intensifies-63666220,Shell treads 'narrow path' as scrutiny of Big Oil's climate targets intensifies,43,"Oil and gas majors are under growing scrutiny to deliver on their climate pledges, with some investors and industry analysts still unconvinced that their transition can both deliver shareholder value and make a meaningful dent in reducing the pollution caused by their products.",,,,0.4215
309,https://www.spglobal.com/marketintelligence/en/news-insights/latest-news-headlines/shell-treads-narrow-path-as-scrutiny-of-big-oil-s-climate-targets-intensifies-63666220,Shell treads 'narrow path' as scrutiny of Big Oil's climate targets intensifies,52,"Royal Dutch Shell PLC presented a strengthened climate plan to its shareholders in February, acknowledging for the first time that it will need to eliminate or offset all of its emissions — including those generated when its fuels are burned, which make up the bulk — to reach its 2050 net-zero goal.",['SDG_13'],,['SDG_13'],0.4404
311,https://www.spglobal.com/marketintelligence/en/news-insights/latest-news-headlines/shell-treads-narrow-path-as-scrutiny-of-big-oil-s-climate-targets-intensifies-63666220,Shell treads 'narrow path' as scrutiny of Big Oil's climate targets intensifies,71,"But executives acknowledge that the company is treading a fine line between building new low-carbon businesses while still investing in the oil and gas assets that will help fund the transition. For Shell and its peers, that also means courting sustainability-conscious investors looking to deploy a rapidly growing pool of environmental, social and governance-linked funds while retaining traditional shareholders who are worried about lower returns in sectors like wind and solar.","['SDG_9', 'SDG_15']",,"['SDG_9', 'SDG_15']",0.6124
313,https://www.spglobal.com/marketintelligence/en/news-insights/latest-news-headlines/shell-treads-narrow-path-as-scrutiny-of-big-oil-s-climate-targets-intensifies-63666220,Shell treads 'narrow path' as scrutiny of Big Oil's climate targets intensifies,67,"""It's the narrow path, I think, that we can navigate this energy transition highly successfully as a company. Our job is to persuade the investors and persuade civil society at large that we have got the right strategy in order to deliver on all of those different objectives,"" Ed Daniels, Shell's executive vice president of strategy and portfolio, said in an interview. ""It's not a trivial exercise.""",,,,0.7133
315,https://www.spglobal.com/marketintelligence/en/news-insights/latest-news-headlines/shell-treads-narrow-path-as-scrutiny-of-big-oil-s-climate-targets-intensifies-63666220,Shell treads 'narrow path' as scrutiny of Big Oil's climate targets intensifies,88,"Europe's other oil majors, from BP PLC and Total SE to smaller integrated producers like Eni SpA and Repsol SA, have also stepped up their climate targets and are trying to convince shareholders of their low-carbon strategies. Both BP and Total used recent investor calls to give deeper insight into their green energy businesses, for example. Aside from buying and building large-scale wind and solar parks, the majors are also betting on everything from biofuels, batteries and hydrogen to carbon-capture technology and planting trees to reach their targets.",['SDG_13'],,['SDG_13'],0.6908
